depth.cm,AgeCal,Pinus,Abies,Cedrus,Juniperus,Picea,Taxus,Betula,Corylus,Alnus,Carpinus,Salix,Ulmus,Populus,Acer,Fraxinus,Fagus,Tilia,Juglans,Castanea,Semideciduous.Quercus,Evergreen.Quercus,Ilex.Aquifolium,Sambucus,Viburnum,Tamarix,Buxus,Oleaceae,Pistacia,Rhamnus,Ephedra,Myrtus,Thymelaea,Myrica,Arbutus.unedo,Ericaceae,Rosaceae,Ribes,Sanguisorba,Genista,Cistaceae,Helianthemum,Lamiaceae,Hedera.helix,Poaceae,Cerealia,Lygeum.spartum,Artemisia,Cichorioideae,Asteroidae,Carduae,Centaurea,Rubiaceae,Chenopodiaceae,Caryophyllaceae,Plantago,Resedaceae,Brassicaceae,Gentiana,Saxifragaceae,Fabaceae,Lotus.t,Trifolium.t,Fumariaceae,Potentilla,Filipendula,Boraginaceae,Linum,Corydalis,Urticaceae,Cannabis.Humulus.t,Mentha.t,Rumex,Plumbaginaceae,Berberidaceae,Euphorbiaceae,Primulaceae,Scrophulariaceae,Papaver,Geraniaceae,Campanulaceae,Dipsacaceae,Malvaceae,Violaceae,Valerianaceae,Convolvulaceae,Polygonaceae,Liliaceae,Asphodelus,Iridaceae,Crocus.t,Colchicum,Crassulaceae,Epilobium,Aristolochia,Orobanche,Onagraceae,Apiaceae,Ranunculaceae,Cyperaceae,Typhaceae,Juncus,Sparganium,Thalictrum,Lythrum,Stratiotes,Utricularia,Ledum.palustre,Ranunculus,Pedicularis,Myriophyllum,Lemna,Nymphaea,Nuphar,Potamogeton,Isoetes,Alisma,Callitriche,Asplenium,Spora.monolete.ornate,Spora.monolete,Spora.trilete.ornate,Spora.trilete,Polypodium,Botrychium,Pteris,Equisetum,Selaginella,Undet,Lycopodium
195,9194.8,31,0,0,6,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,13,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,69,0,0,72,0,0,1,0,0,16,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7
198,9340.7,27,0,0,3,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,13,10,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,57,0,0,105,0,1,1,0,0,57,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,56,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7
199,9389.3,43,0,0,7,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,23,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,23,0,0,120,0,0,1,0,1,16,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,19,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7
200,9437.9,69,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,35,0,0,1,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,13
202,9535.1,32,0,0,13,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,3,5,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,97,0,0,0,0,0,38,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
203,9583.8,63,0,0,9,0,0,5,1,1,0,1,1,0,0,0,0,0,0,0,8,9,0,0,0,14,0,0,0,0,6,0,0,0,1,2,0,0,0,0,0,2,1,0,37,0,0,87,0,1,0,0,0,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,48,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,8
205,9681,39,0,0,7,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,10,6,0,0,0,17,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,2,0,0,48,0,0,71,0,0,0,0,0,54,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,92,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,6
208,9827,53,0,0,18,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,24,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,88,0,2,0,0,0,32,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,53,3,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,21
211,9973.1,202,0,0,27,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,67,0,0,34,0,3,1,0,0,8,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,27,15,9,0,0,0,0,0,0,1,0,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,430
213,10070.4,89,0,0,24,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,28,0,0,0,0,6,0,0,0,0,1,1,0,0,0,0,1,1,0,52,0,0,77,0,1,1,0,0,39,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,27,1,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,8,18
216,10216,142,0,0,8,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,1,1,0,89,0,0,30,1,0,0,0,0,19,2,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,27,19,13,0,0,0,0,1,0,3,0,2,0,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,21,62
219,10361.9,47,0,0,14,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,10,5,0,0,0,19,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,57,0,0,50,0,1,0,0,0,58,2,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,58,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8
222,10507.8,173,0,0,12,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,1,0,0,0,0,1,0,0,100,0,0,42,1,5,1,0,0,18,1,4,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,23,15,0,0,0,0,0,0,2,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,17,163
225,10653.8,15,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,12,0,0,32,0,0,0,0,0,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
227,10751,129,0,0,37,0,0,1,3,0,0,0,0,0,0,2,0,0,0,0,10,1,0,0,0,2,0,0,0,0,5,0,1,0,0,0,1,0,0,0,0,1,2,0,121,0,0,51,2,3,0,0,0,24,5,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,37,35,22,0,0,0,0,0,0,8,0,4,0,0,0,2,0,0,0,0,0,1,0,9,0,0,0,0,0,16,187
229,10848.1,87,0,0,4,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,7,4,0,0,0,15,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,1,0,0,44,0,0,90,0,0,0,0,0,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,4,0,1,0,0,0,0,4,0,16,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3
231,10945.4,149,0,0,6,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,1,0,97,0,0,21,0,2,1,0,0,19,3,3,0,0,0,0,7,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,1,0,115,63,9,0,0,0,0,0,0,2,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,12,60
235,11140,123,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,1,0,0,0,1,1,0,0,124,0,0,10,1,2,1,0,0,12,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,65,40,5,0,1,0,0,0,0,3,0,22,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,12,50
237,11237.4,167,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,29,0,0,27,0,1,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,106,34,17,0,1,0,0,0,0,5,0,12,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,2,16
240,11383.4,33,0,0,5,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,0,1,1,0,65,0,0,19,0,3,1,0,0,4,2,6,0,1,0,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,58,53,4,0,0,0,0,0,0,2,0,16,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,12,2
242,11480.7,62,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,2,0,0,26,0,0,26,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,52,15,0,0,0,0,0,0,2,0,12,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,6,23
244,11577.7,51,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,2,1,0,63,0,0,63,0,1,1,0,0,20,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,65,87,15,0,1,0,0,1,0,8,0,50,0,0,1,4,0,0,1,0,0,3,0,0,0,0,0,0,0,7,3
246,11675,53,0,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,1,0,0,0,3,0,0,0,0,4,0,0,0,0,1,2,0,0,0,1,0,1,0,97,0,0,22,2,3,2,0,0,7,0,1,0,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,42,10,0,0,0,0,0,0,4,0,14,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,0,0,32,57
249,11820.9,103,0,0,13,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,2,0,82,0,0,24,1,0,1,0,0,12,4,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,59,19,0,1,0,0,0,0,2,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,26,48
252,11966.7,78,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,20,0,0,56,0,2,1,0,0,11,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,105,9,0,0,0,0,0,0,10,0,12,0,2,0,3,0,0,0,0,0,5,0,1,0,0,0,0,0,8,10
254,12064,39,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,42,0,2,1,0,0,8,1,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,55,101,1,0,0,0,0,0,0,8,0,46,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,1,1
256,12161.3,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,8,2,1,2,0,0,2,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,339,6,5,0,0,0,0,0,0,4,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,53
259,12307.3,108,0,0,6,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,22,5,6,4,0,0,5,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,6,0,280,11,7,0,0,0,0,0,0,8,0,6,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,7,9
261,12404.3,161,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,6,0,0,0,0,0,2,0,0,0,0,1,0,0,20,0,0,21,5,5,2,1,1,10,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,216,3,18,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,283
264,12504.6,167,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,26,1,1,5,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,272,5,12,0,0,0,0,0,0,8,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,6
267,12605.1,75,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,55,0,0,16,3,3,2,0,0,9,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,237,1,29,0,3,0,0,0,0,1,0,2,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,8,252
269,12672.1,186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,22,5,6,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,92,1,6,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4
271,12739,84,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,10,4,4,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,283,1,16,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,190
274,12839.2,78,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,41,3,4,3,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,102,6,5,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7
277,12939.5,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,47,0,0,8,3,1,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,377,2,38,0,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,150
279,13006.4,106,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,42,1,5,3,1,0,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,52,2,1,0,0,0,0,0,0,5,0,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
281,13073.4,127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,13,0,0,15,2,3,1,1,0,3,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,1,23,0,0,0,0,0,0,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167
283,13140.3,69,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,7,0,2,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,313,0,22,0,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,123
286,13240.7,103,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,32,0,0,14,1,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,351,2,14,0,0,0,0,0,0,6,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,170
288,13307.2,102,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,43,0,0,70,1,1,4,0,0,13,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,45,1,6,0,0,0,0,0,0,13,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1
290,13374.3,129,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,6,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,2,0,0,10,0,0,56,1,2,1,0,0,16,0,2,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,16,0,1,0,0,0,0,0,0,12,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,7
291,13407.8,87,0,0,5,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,6,0,48,0,0,17,3,6,1,0,0,10,2,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,193,4,6,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50
293,13474.6,68,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,37,0,0,63,1,4,2,0,0,13,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,5,2,0,0,0,0,0,0,21,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17
296,13575,78,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,48,0,0,20,2,2,1,0,0,6,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,238,3,12,0,0,0,0,0,0,8,0,8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,175
299,13675.2,78,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,72,0,0,52,3,4,2,1,0,8,2,1,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,53,4,6,0,0,0,0,0,0,13,0,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14
301,13742.1,77,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0,40,0,0,8,1,3,0,0,0,6,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,346,2,5,0,0,0,0,0,0,8,0,18,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,3,136
303,13809.1,86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,5,0,0,13,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,279,3,21,0,0,0,0,0,0,7,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,303
306,13909.1,63,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1,0,78,0,0,15,6,2,1,0,0,12,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,197,14,12,0,0,0,0,0,0,5,0,4,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,11,136
308,13976.1,120,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,6,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,1,0,51,0,0,66,3,3,2,0,0,16,2,2,0,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,29,10,4,0,0,0,0,0,0,17,0,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8
