AgeCal (Valero-Garces et al 2019),Composite depth (cm),MS
116858.9,6346.60,5.72984361
116868,6347.00,6.02993431
116872.4,6347.40,5.75251744
116883.2,6347.80,5.7903862
116893.8,6348.20,6.20144981
116900.2,6348.60,6.11253072
116907.1,6349.00,6.31253072
116910.3,6349.40,5.74081284
116915.3,6349.80,5.061571
116921.5,6350.20,5.24811458
116927.4,6350.60,4.6049118
116937.1,6351.00,3.39276071
116947.3,6351.40,3.93474456
116961.7,6351.80,4.00144981
116968.6,6352.20,4.49282972
116979.3,6352.70,3.87268398
116987.6,6353.10,3.01374799
116992.7,6353.50,2.79282972
116999.9,6353.90,2.86197437
117006.3,6354.30,2.86438454
117021.7,6354.70,2.42461987
117030.3,6355.10,2.75179914
117037.7,6355.50,3.56438454
117046.4,6355.90,3.51889142
117054.5,6356.30,3.32984361
117063.4,6356.70,3.34081284
117068.1,6357.10,4.78613662
117075.3,6357.50,5.42984361
117082,6357.90,4.88613662
117094.8,6358.30,5.35702805
117102.5,6358.70,5.01253072
117106.9,6359.10,4.86104724
117116.3,6359.50,5.19276071
117122,6359.90,4.50328092
117130.2,6360.30,3.69432809
117136.9,6360.70,3.09722497
117147.1,6361.10,3.87377013
117159.4,6361.50,5.7139839
117166.3,6361.90,6.38613662
117171.4,6362.30,5.81261639
117181.8,6362.70,5.00304129
117188.2,6363.10,2.68786963
117200.1,6363.50,2.37267918
117208.2,6364.00,1.67510756
117218.2,6364.40,2.70304129
117225.2,6364.80,3.84234226
117231.3,6365.20,2.10220064
117240.4,6365.60,3.50397138
117247.5,6366.00,3.24502113
117258.8,6366.40,2.2865524
117265,6366.80,1.4014903
117274.5,6367.20,-1.20081554
117284.2,6367.60,-0.580977209
117291.7,6368.00,-0.164448675
117298.6,6368.40,0.196853746
117314,6368.80,2.3938908
117320.3,6369.20,4.60397138
117330.6,6369.60,4.77510756
117338.3,6370.00,4.46487531
117345.2,6370.40,3.67439614
117355.7,6370.80,3.09005588
117368.4,6371.20,3.14502113
117374.8,6371.60,3.47652732
117380.3,6372.00,4.07764809
117391.4,6372.40,4.27328516
117397.5,6372.80,4.0672906
117402.6,6373.20,4.53084343
117412.2,6373.60,3.57439614
117417.8,6374.00,4.7934791
117422.9,6374.40,4.13181107
117433.6,6374.80,3.54007767
117442.9,6375.30,3.72716495
117454.3,6375.70,4.98449925
117468.2,6376.10,5.14234226
117472.9,6376.50,4.24391694
117482.3,6376.90,4.60571215
117493.3,6377.30,4.43243827
117499.8,6377.70,5.28449925
117504.7,6378.10,6.00509609
117511.6,6378.50,7.28393073
117520.2,6378.90,5.46344676
117527.6,6379.30,6.1330108
117534.3,6379.70,7.53676094
117541.7,6380.10,7.72153271
117546.9,6380.50,6.22685763
117555.2,6380.90,5.75168705
117566.6,6381.30,6.83676094
117574.3,6381.70,6.88488217
117581.3,6382.10,5.79723508
117587.8,6382.50,5.77439614
117602.5,6382.90,7.39149136
117612.3,6383.30,6.44811458
117616.7,6383.70,26.1775586
117623.4,6384.10,0.979173699
117631.5,6384.50,3.24913591
117644.4,6384.90,5.91330665
117655.5,6385.30,6.75675055
117662.8,6385.70,5.65820688
117675.2,6386.10,6.95164332
117682.9,6386.60,5.5763871
117686.8,6387.00,5.14395987
117695.1,6387.40,5.80509609
117702.9,6387.80,5.66158325
117714,6388.20,5.09685375
117720.7,6388.60,5.5411332
117731.2,6389.00,5.3558817
117737.3,6389.40,5.00509609
117747.7,6389.80,5.16344676
117757.2,6390.20,5.4558817
117765.8,6390.60,5.19457718
117771.5,6391.00,5.57510756
117785,6391.40,5.99149136
117791.3,6391.80,4.51275522
117794.9,6392.20,4.08714959
117964.4,6399.50,5.50428633
117973.6,6399.90,5.51374799
117981.4,6400.30,5.53728887
117989.1,6400.70,5.37268398
117995.6,6401.10,5.22423098
118003.1,6401.50,6.11494803
118014.7,6401.90,6.08393073
118026,6402.30,4.76344676
118033.8,6402.70,4.57254363
118043.9,6403.10,5.19457718
118054.6,6403.50,5.59149136
118063.8,6403.90,5.3934791
118071.5,6404.30,6.41330665
118081.6,6404.70,6.80328092
118088.3,6405.10,5.39432809
118095.4,6405.50,8.24811458
118102.5,6405.90,7.02423098
118109.4,6406.30,4.970352
118122.7,6406.70,5.88786963
118130.1,6407.10,8.0672906
118138.9,6407.50,6.1865524
118153,6407.90,4.07254363
118161.1,6408.30,4.83166027
118167.8,6408.70,4.40397138
118176.1,6409.10,4.13681348
118188.7,6409.60,4.39149136
118198.3,6410.00,4.96684654
118206.5,6410.40,4.23166027
118216.3,6410.80,3.63181107
118225.3,6411.20,4.18738991
118233.9,6411.60,3.43582786
118248.7,6412.00,5.02685763
118257.6,6412.40,4.59149136
118270.3,6412.80,5.05118293
118275.9,6413.20,5.03181107
118287.9,6413.60,5.08738991
118297.5,6414.00,4.91150407
118303.9,6414.40,5.35118293
118314.1,6414.80,5.61568752
118317,6415.20,5.02647986
118325,6415.60,3.70304129
118333,6416.00,6.91755301
118341,6416.40,4.50709473
118346.7,6416.80,4.80738139
118357,6417.20,6.2049118
118363.3,6417.60,6.27160227
118372.5,6418.00,6.40795621
118381.5,6418.40,6.58498084
118390.9,6418.80,5.85702805
118398.9,6419.20,4.58376568
118405.7,6419.60,4.26831069
118418.1,6420.00,3.44929595
118423.2,6420.40,2.91261639
118426.9,6420.80,2.38393073
118439.1,6421.30,5.57407778
118447.9,6421.70,5.80225815
118456.5,6422.10,3.72153271
118464.5,6422.50,4.58376568
118471.3,6422.90,5.50271133
118479.2,6423.30,5.13577988
118488,6423.70,3.11275522
118497.8,6424.10,4.25451246
118506.3,6424.50,2.34811458
118516,6424.90,2.27160227
118521.3,6425.30,2.82984361
118526.7,6425.70,3.06831069
118531.5,6426.10,3.35050828
118536,6426.50,3.36158325
118544.1,6426.90,4.21866941
118555.5,6427.30,3.2169689
118564.7,6427.70,2.76487531
118572.4,6428.10,3.45050828
118578.6,6428.50,4.80757276
118588.2,6428.90,3.2775592
118595,6429.30,2.79149136
118601.9,6429.70,2.03349901
118611.9,6430.10,1.78217341
118625.1,6430.50,0.9169689
118636.2,6430.90,1.36104724
118644.9,6431.30,2.59401347
118652.8,6431.70,1.89415266
118659.8,6432.10,2.51157464
118669.1,6432.50,3.35876778
118679.8,6433.00,3.03505634
118685.6,6433.40,3.16573303
118695.3,6433.80,3.55396252
118702.2,6434.20,3.40847909
118707.1,6434.60,3.35876778
118713.4,6435.00,3.37954892
118722,6435.40,3.20522077
118728.7,6435.80,2.590365
118735.8,6436.20,3.41808887
118742.4,6436.60,3.23358185
118753.1,6437.00,2.98403728
118763,6437.40,2.76194164
118773.9,6437.80,2.60757276
118782.3,6438.20,4.75050828
118789.7,6438.60,5.9523
118795.5,6439.00,6.01574227
118801.4,6439.40,6.46474825
118813.1,6439.80,6.34982526
118823.2,6440.20,6.13505537
118830.6,6440.60,6.15901745
118842.3,6441.00,6.78623372
118852.1,6441.40,6.69401347
118865,6441.80,5.93505537
118870.4,6442.20,5.95901745
118875.1,6442.60,6.20271133
118884,6443.00,6.08623372
118892.6,6443.40,6.23569581
118901.3,6443.80,6.17154696
118907.9,6444.20,5.7316876
118914.6,6444.70,5.73505537
118919.5,6445.10,6.51783535
118928.9,6445.50,6.67154696
118937.1,6445.90,6.24762686
118946.5,6446.30,6.12993431
118951.2,6446.70,6.07041827
118959.6,6447.10,6.47803892
118966.6,6447.50,6.26573303
118972.6,6447.90,5.03676094
118980.2,6448.30,6.12984361
118986.3,6448.70,8.22348979
118992.4,6449.10,6.05050828
118996.7,6449.50,7.20847909
119003.6,6449.90,6.86474825
119011.8,6450.30,7.16474825
119019.4,6450.70,6.59554468
119030.5,6451.10,6.49670349
119038.6,6451.50,5.49401347
119043.7,6451.90,8.20571195
119052.3,6452.30,6.46674507
119061.6,6452.70,5.70595238
119066.4,6453.10,6.61808887
119071.7,6453.50,7.33856197
119087.1,6453.90,7.71832367
119098.3,6454.30,6.15396252
119109.3,6454.70,6.01808887
119115.1,6455.10,6.91528883
119125.6,6455.50,5.81499002
119135.3,6455.90,6.14762686
119149.4,6456.40,6.66672845
119161,6456.80,6.54017967
119168,6457.20,5.95861167
119176.2,6457.60,6.13505634
119180.8,6458.00,6.22282076
119192.3,6458.40,7.28150565
119207,6458.80,6.05876778
119220.3,6459.20,5.96573303
119228.3,6459.60,7.02467403
119238.9,6460.00,6.13723546
119247.8,6460.40,6.31340558
119257.1,6460.80,6.94020282
119266.6,6461.20,10.471547
119273.5,6461.60,6.99938353
119281.5,6462.00,5.44141594
119288.2,6462.40,5.44020282
119289.8,6462.50,5.12679283
119297.2,6462.80,4.63723546
119296.8,6462.90,4.57619362
119302.5,6463.20,3.33327874
119304.2,6463.40,3.50090424
119307.1,6463.60,3.60976763
119312.5,6463.80,3.20004101
119323.5,6464.30,4.07755587
119333.7,6464.70,3.58299897
119341.9,6465.20,3.8391137
119348.6,6465.60,2.94141594
119366,6466.10,3.60294608
119375.9,6466.50,2.41060516
119384.5,6467.00,3.50976763
119395,6467.40,3.41325955
119401.9,6467.90,3.55100471
119417.3,6468.40,3.32792553
119421.5,6468.80,4.17361629
119434.7,6469.30,4.21832367
119442,6469.70,4.1924599
119453.7,6470.20,3.89408718
119458.1,6470.60,3.10704608
119467.5,6471.10,3.00808003
119475.4,6471.50,2.17667775
119482.4,6472.00,1.75876623
119487.5,6472.40,2.04093679
119497.1,6472.90,2.94671662
119512.8,6473.30,3.54591198
119526.9,6473.80,3.13719245
119540,6474.30,2.60347112
119544.5,6474.70,1.92421039
119554.3,6475.20,2.2397306
119565.6,6475.60,0.960808542
119576.2,6476.10,2.41477062
119583.6,6476.50,3.28371749
119590.9,6477.00,2.06080854
119600.9,6477.40,1.12715944
119607.4,6477.90,2.057875
119614.8,6478.30,2.60347112
119625.9,6478.80,2.84591198
119634.8,6479.20,2.47218925
119642.4,6479.70,2.13719245
119651.8,6480.10,1.71757381
119663.1,6480.60,0.570782082
119672.7,6481.10,3.67390434
119683.5,6481.50,4.43238392
119695.6,6482.00,21.3848422
119700.5,6482.40,21.6848422
119707.4,6482.90,20.8848422
119714.7,6483.30,13.5594191
119728.4,6483.80,5.31509201
119737.8,6484.20,6.4848422
119747.3,6484.70,3.70907278
119757.9,6485.10,2.82227923
119770.5,6485.60,2.54790534
119776,6486.00,1.39408718
119786.1,6486.50,6.36133264
119797.6,6487.00,2.5834349
119804.5,6487.40,2.45652136
119810.6,6487.90,1.97379197
119819.2,6488.30,2.13774706
119829.4,6488.80,1.95353148
119841.3,6489.20,1.40440494
119853.4,6489.70,1.41025951
119860.3,6490.10,1.40440494
119867.6,6490.60,0.579548923
119874.5,6491.00,1.18299897
119885.2,6491.50,0.48403728
119896,6491.90,1.73113315
119906.9,6492.40,1.43327874
119916.3,6492.90,0.84108328
119920.9,6493.30,0.582393661
119934,6493.80,0.751004709
119938.9,6494.20,1.46287438
119946.7,6494.70,1.67361629
119955.7,6495.10,1.21325955
119964.9,6495.60,1.02792553
119975.4,6496.00,1.02792553
119983.7,6496.50,0.21962039
119992.8,6496.90,-0.076694417
120000.9,6497.40,0.776262258
120007.6,6497.80,0.4523
120017.5,6498.30,0.595958784
120026.6,6498.80,1.10052429
120035.4,6499.20,0.465733027
120044.8,6499.70,0.863296953
120057.3,6500.10,1.20004101
120072.1,6500.60,0.963296953
120082.7,6501.00,0.796703491
120091.7,6501.50,0.753962524
120102.2,6501.90,1.17419861
120109.9,6502.40,1.31340558
120121.4,6502.80,1.20759561
120138.7,6503.30,0.21962039
120142.3,6503.70,-0.695088204
120153.5,6504.20,0.058767778
120162.9,6504.60,1.72372812
120171.4,6505.10,2.00624082
120185.4,6505.60,1.94093679
120196.1,6506.00,1.80624082
120201.6,6506.50,1.57619362
120206.7,6506.90,1.50090424
120216.8,6507.40,0.96041028
120229.3,6507.80,0.653442842
120241.2,6508.30,0.982393661
120252.7,6508.70,0.980569704
120259.1,6509.20,0.42834141
120269.8,6509.60,0.971702905
120278.1,6510.10,1.24628071
120286.3,6510.50,0.951004709
120297.7,6511.00,1.06874173
120304.1,6511.50,1.79336721
120307.9,6511.90,2.05511311
120315.9,6512.40,1.84616439
120320.5,6512.80,1.43505537
120330.1,6513.30,1.45957723
120333,6513.70,1.41962039
120339,6514.20,1.92693889
120343.3,6514.60,1.88735036
120349.6,6515.10,0.205716222
120355.3,6515.50,1.53097848
120358.9,6516.00,0.894013466
120363,6516.40,1.34929595
120369.9,6516.90,0.986136624
120377.3,6517.30,0.912530717
120381.9,6517.80,1.11253072
120387,6518.20,0.461571002
120394.4,6518.70,0.317553015
120396.4,6519.10,0.197224972
120402.5,6519.60,0.675252162
120405.5,6520.00,1.84731195
120411,6520.50,1.21499002
120415.2,6520.90,0.635272137
120419.6,6521.40,0.022207243
120423.6,6521.80,0.261571002
120428,6522.30,0.504911796
120433.7,6522.80,0.775252162
120438.4,6523.20,0.96383574
120443.9,6523.70,0.975171929
120448.4,6524.10,0.975171929
120459.2,6524.60,1.35861167
120467.1,6525.00,1.55957723
120470.8,6525.50,1.24682406
120478.7,6525.90,1.20144981
120487.9,6526.40,1.19619271
120498.7,6526.80,1.58376568
120502.9,6527.30,0.407381395
120506.8,6527.70,1.48498084
120510,6528.20,1.25702805
120514.6,6528.60,1.16383574
120520.8,6529.10,1.11866941
120525.1,6529.50,1.09220983
120530.9,6530.00,0.937288872
120534.5,6530.40,1.15901745
120544,6530.90,1.28232945
120548.9,6531.30,1.32640721
120557,6531.80,1.11261639
120565.5,6532.20,0.957028046
120574.6,6532.70,1.26280255
120581.3,6533.10,1.11253072
120589.8,6533.60,0.945877576
120596,6534.00,1.12362895
120600.9,6534.50,1.11253072
120606.3,6535.00,0.901449813
120609.9,6535.40,0.623628952
120618.7,6535.90,0.534744559
120624.4,6536.30,0.418891415
120632.2,6536.80,0.412530717
120639.8,6537.20,1.31060516
120648.3,6537.70,0.461047237
120652.8,6538.10,0.997037961
120660.6,6538.60,1.57933984
120665.7,6539.00,2.10795621
120676.6,6539.50,1.83728887
120681.9,6539.90,1.89220983
120689.3,6540.40,1.28150723
120698.2,6540.90,0.984041377
120704.1,6541.30,1.68341007
120714.8,6541.80,1.10795621
120718.6,6542.20,0.18708371
120725.2,6542.70,1.28376568
120733.3,6543.10,1.92640721
120739.7,6543.60,5.60271133
120743.5,6544.00,2.86819601
120755.6,6544.50,4.13505634
120861.9,6551.70,3.35958764
120870.6,6552.20,3.13987223
120876,6552.60,3.1316876
120885.4,6553.10,1.91507794
120895.3,6553.60,1.62846118
120900.5,6554.00,2.01372045
120911.1,6554.50,3.18874291
120915.8,6554.90,3.63327874
120921.2,6555.40,0.994577177
120927.5,6555.80,0.54326508
120934.8,6556.30,0.167742917
120941.6,6556.70,0.45061978
120947.1,6557.20,0.426857625
120951.3,6557.60,-0.018492769
120956.8,6558.10,0.48708371
120958,6558.50,0.427739866
120962.7,6559.00,0.745244818
120972.3,6559.50,0.571602269
120979.9,6559.90,2.28735036
120987.1,6560.40,0.686136624
120992,6560.80,0.914990024
121001.5,6561.30,0.884980841
121005.4,6561.70,0.823628952
121009.6,6562.20,0.407422222
121014.2,6562.60,0.318669408
121018.1,6563.10,0.196192714
121022.5,6563.50,0.129843612
121028.7,6564.00,-0.05918716
121034.8,6564.40,-0.162711128
121041.5,6564.90,0.029843612
121047.2,6565.40,-0.235615464
121052.9,6565.80,-0.170156388
121058.7,6566.30,-0.092043788
121064.6,6566.70,-0.04820086
121072,6567.20,0.129843612
121080.1,6567.60,0.25179914
121087.7,6568.10,0.15179914
121093.9,6568.50,0.029843612
121102.6,6569.00,0.129843612
121111.1,6569.40,0.318891415
121116.9,6569.90,0.264384536
121124.5,6570.30,0.194152658
121130.6,6570.80,0.171602269
121137.5,6571.30,0.271602269
121147.9,6571.70,0.045244818
121156.9,6572.20,0.524619868
121160.7,6572.60,0.361974367
121163.1,6573.10,0.09276071
121169.8,6573.50,0.071602269
121174.5,6574.00,0.051182933
121180.3,6574.40,0.451182933
121188.8,6574.90,1.23794198
121196.2,6575.30,0.263446758
121201.9,6575.80,0.636760936
121209.5,6576.20,0.614948032
121217.2,6576.70,0.507381395
121223.1,6577.10,0.561047237
121229.3,6577.60,0.392829722
121237.8,6578.10,0.624230976
121242.9,6578.50,0.792829722
121252,6579.00,0.384041377
121256.3,6579.40,0.404630294
121264.2,6579.90,0.494328088
121267.6,6580.30,0.614948032
121276.4,6580.80,1.05118293
121286.7,6581.20,0.994328088
121292.9,6581.70,0.804630294
121295.6,6582.10,0.584041377
121306.1,6582.60,0.425281335
121310.6,6583.00,0.651182933
121315.5,6583.50,0.635630241
121319.8,6583.90,0.592829722
121320.2,6584.00,0.613747994
121326.6,6584.40,0.761047237
121333.1,6584.80,0.503364192
121335.7,6584.90,0.372683981
121341.3,6585.30,0.294152658
121347.4,6585.70,0.037288872
121356.4,6586.20,-0.186252006
121359,6586.60,0.052517436
121367.9,6587.10,0.26383574
121373.5,6587.50,0.303590914
121382,6588.00,0.758611672
121385.1,6588.40,1.00595238
121393.7,6588.90,1.03505537
121398,6589.30,0.534729906
121404,6589.80,1.49554468
121413.5,6590.20,1.93569581
121420,6590.70,2.25957723
121423.5,6591.10,2.13569581
121438.7,6591.60,2.39840949
121443.6,6592.00,2.60757276
121451.5,6592.50,2.3378425
121454.5,6592.90,2.55251744
121460.6,6593.40,3.05702805
121470.6,6593.80,2.12362895
121478.9,6594.30,0.953273863
121486.1,6594.70,1.48341007
121489,6595.10,1.06197437
121499.3,6595.60,1.61499002
121508.4,6596.00,1.99595878
121514.4,6596.50,1.68403728
121523.3,6596.90,0.038847483
121530.2,6597.40,-0.364448675
121534.1,6597.80,-1.02683536
121543.5,6598.30,0.0169689
121550.8,6598.70,0.227739866
121560,6599.20,0.445994785
121561.3,6599.60,0.176957577
121565.1,6600.10,0.048159404
121565.8,6600.50,-0.468423745
121576.4,6601.00,-0.51291629
121582.5,6601.40,-0.51291629
121587,6601.90,-0.226229874
121589.9,6602.30,-0.578467292
121599.3,6602.80,-0.254005215
121605.4,6603.20,-0.154005215
121612.6,6603.70,-0.758571162
121617.3,6604.10,-0.10723929
121620.1,6604.60,-0.054059257
121628.6,6605.00,-0.216589935
121634.7,6605.40,0.004911796
121640.8,6605.90,-0.116589935
121649.9,6606.30,-0.375380132
121658.3,6606.80,-0.254005215
121667.8,6607.20,0.104911796
121677.1,6607.70,-0.143374276
121683.1,6608.10,-0.062711128
121689.8,6608.60,0.079339837
121696.6,6609.00,0.162802551
121706.1,6609.50,0.279339837
121716.9,6609.90,-0.858365259
121724,6610.40,-0.654059257
121729.2,6610.80,0.086526042
121736.1,6611.30,0.0903862
121745,6611.70,1.11783535
121754.9,6612.20,1.28232945
121764.5,6612.60,1.1378425
121774.7,6613.10,0.284041377
121779.2,6613.50,0.292829722
121788.6,6614.00,1.10571622
121795.3,6614.40,1.16194164
121802.9,6614.90,0.882329449
121809.6,6615.30,0.525281335
121815.9,6615.80,1.17041827
121822.9,6616.20,0.859017451
121827.8,6616.60,0.423628952
121838.7,6617.10,-0.038428998
121845,6617.50,0.695292179
121855.3,6618.00,0.747389384
121860.9,6618.40,1.2316876
121865.7,6618.90,1.99237414
121872.6,6619.30,1.73505634
121878,6619.80,1.890365
121883.8,6620.20,1.16076761
121892,6620.70,1.41783535
121898.8,6621.10,1.69408858
121904.4,6621.60,1.61743776
121907.9,6622.00,1.49401347
121914.9,6622.50,1.0903862
121918.4,6622.90,1.16280255
121927.3,6623.40,1.91962039
121934.1,6623.80,1.91743776
121942.3,6624.30,2.24738938
121946.5,6624.70,2.07268398
121958.2,6625.20,3.10847909
121960.2,6625.60,2.31743776
121964.9,6626.10,1.63577988
121971.2,6626.50,2.14616439
121976.5,6626.90,2.37626226
121985.8,6627.40,2.23097848
121988.3,6627.80,1.96474825
122000.1,6628.30,1.94762686
122005.7,6628.70,2.17154696
122010.5,6629.20,2.12282076
122018.5,6629.60,3.33142643
122022.1,6630.10,2.21060516
122031.9,6630.50,2.45396252
122038.5,6631.00,2.75344284
122043.2,6631.40,2.75511311
122050.4,6631.90,2.70225815
122057.1,6632.30,3.85357857
122064.7,6632.80,3.66900299
122073.3,6633.20,3.22693889
122081.4,6633.70,3.15363559
122086.7,6634.10,3.14020282
122094.6,6634.60,2.9670912
122099.6,6635.00,2.38003656
122108.2,6635.50,2.22114312
122114.8,6635.90,3.81477062
122124.1,6636.40,2.41809475
122130.6,6636.80,2.64826022
122138.1,6637.30,2.13142643
122143,6637.70,2.21325955
122149.7,6638.20,3.32372812
122153.2,6638.60,2.35451246
122165.5,6639.10,2.82467403
122169.8,6639.50,4.18173495
122177.5,6640.00,3.24394228
122182.7,6640.40,2.68299897
122192.3,6640.90,3.44628071
122195.2,6641.30,3.22348979
122203.3,6641.80,2.82348979
122206.2,6642.20,3.690195
122215.7,6642.70,3.75652136
122220.4,6643.10,2.2884925
122232,6643.60,2.36080854
122237.9,6644.00,3.91757381
122245.9,6644.50,4.3897376
122250.3,6644.90,4.40571195
122260,6645.40,3.80440494
122269.3,6645.80,3.93327874
122280.1,6646.30,3.77361629
122285.4,6646.70,3.14394228
122293.8,6647.20,3.02715944
122308.3,6647.60,3.66479759
122320.4,6648.10,3.30090424
122324.6,6648.50,-0.1364857
122330.8,6648.90,2.46672845
122339.1,6649.40,2.98299897
122343.7,6649.80,3.39336721
122347.9,6650.30,3.81340558
122357.4,6650.70,4.54545081
122362.4,6651.20,2.58224389
122366,6651.60,3.06672845
122374.6,6652.10,2.52348979
122381.3,6652.50,1.50939074
122391.8,6653.00,1.1274649
122397.7,6653.40,1.83723546
122406.3,6653.90,1.45363559
122413,6654.30,1.59606894
122424.7,6654.80,3.13142643
122431.9,6655.20,2.69938353
122436,6655.70,2.72114312
122441,6656.10,2.16672845
122446.4,6656.60,1.56763104
122451.7,6657.00,2.05396252
122464.6,6657.50,2.80939074
122469.4,6657.90,2.29670349
122475.7,6658.40,2.52715944
122481,6658.80,1.61808887
122490.1,6659.30,1.46479759
122494.8,6659.70,1.04141594
122499.3,6660.20,0.854512463
122509.3,6660.60,0.105716222
122516.5,6661.10,1.20052429
122521.9,6661.50,1.51340558
122529.8,6662.00,1.85451246
122542.4,6662.40,0.933581846
122555.3,6662.90,0.94388965
122564.9,6663.30,0.364748248
122576.6,6663.80,0.327464896
122583,6664.20,-0.241042976
122589.9,6664.70,1.26674507
122596.7,6665.10,1.5805697
122607.7,6665.60,1.59938353
122615.5,6666.00,1.75451246
122622.8,6666.50,0.872257499
122633.6,6666.90,2.42114312
122643.1,6667.40,2.67139206
122646.5,6667.80,3.11528883
122658.5,6668.30,3.20939074
122667.1,6668.70,3.74120124
122677,6669.20,4.26674507
122682.7,6669.60,4.06474825
122690.2,6670.10,4.38970638
122698.3,6670.50,4.64120124
122701.6,6670.90,4.71507794
122702.6,6671.00,3.79703796
122707.8,6671.40,4.91808887
122714.1,6671.80,4.2210201
122714.6,6671.90,3.73577988
122720.5,6672.30,4.17721702
